第二轮候选ID,第二轮池,第二轮层级,建议梯度,专业角色判断,第二轮方向标签,是否可作为定稿依据,院校代码,院校名称OCR,院校专业组代码OCR规范化,专业组内专业序号,专业代号OCR,专业名称及备注短摘,专业偏好方向,机器专业接受度初判,专业风险类型,再选科目OCR候选,专业计划数OCR候选,学费OCR候选,字段缺口数,字段缺口字段,人工核验优先级,人工核验强度,是否必须100%人工核验,PDF原页核验状态,湖北官方系统核验状态,高校官网证据匹配状态,历史线索分层,历史最高等位分差,历史最低等位分差,来源页码,版面列,专业行ID,专业组出现ID
R2GROUP-fb0ada20d68730d2,主线,M4-城市/点名/历史待补观察,历史待补,字段缺口待核,,false,K153,成都信息工程大学,K15306,1,13,大气科学（办学地点：航空港校区）,,待了解-未命中当前偏好方向,,,,6240,2,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,matched,H0-无同代码历史线索,,,209,right,M-eb78e1c31fae9e22,G-e377a7e078e92213
R2GROUP-fb0ada20d68730d2,主线,M4-城市/点名/历史待补观察,历史待补,字段缺口待核,,false,K153,成都信息工程大学,K15306,2,14,应用气象学（办学地点：航空港校区）,,待了解-未命中当前偏好方向,,,,6240,2,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,matched,H0-无同代码历史线索,,,209,right,M-4d07d36dc438349c,G-e377a7e078e92213
R2GROUP-fb0ada20d68730d2,主线,M4-城市/点名/历史待补观察,历史待补,主线偏好-工科信息制造,电子信息网络,false,K153,成都信息工程大学,K15306,3,15,电子信息工程（办学地点：航空港校,,待了解-未命中当前偏好方向,,,,6240,2,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,matched,H0-无同代码历史线索,,,209,right,M-8281eec06d651680,G-e377a7e078e92213
R2GROUP-fb0ada20d68730d2,主线,M4-城市/点名/历史待补观察,历史待补,主线偏好-工科信息制造,电子信息网络,false,K153,成都信息工程大学,K15306,4,16,通信工程（办学地点：航空港校区）,,待了解-未命中当前偏好方向,,,2,6240,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,matched,H0-无同代码历史线索,,,209,right,M-38fceae625805a27,G-e377a7e078e92213
R2GROUP-fb0ada20d68730d2,主线,M4-城市/点名/历史待补观察,历史待补,主线偏好-工科信息制造,电子信息网络,false,K153,成都信息工程大学,K15306,5,17,集成电路设计与集成系统（办学地点：航空港校区）,,待了解-未命中当前偏好方向,,,2,6240,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,matched,H0-无同代码历史线索,,,209,right,M-9bc8176e8a744551,G-e377a7e078e92213
R2GROUP-fb0ada20d68730d2,主线,M4-城市/点名/历史待补观察,历史待补,字段缺口待核,,false,K153,成都信息工程大学,K15306,6,18,测绘工程（办学地点：航空港校区）,,待了解-未命中当前偏好方向,,,2,6240,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,matched,H0-无同代码历史线索,,,209,right,M-64c9412f5ae649f9,G-e377a7e078e92213
R2GROUP-fb0ada20d68730d2,主线,M4-城市/点名/历史待补观察,历史待补,字段缺口待核,,false,K153,成都信息工程大学,K15306,7,19,逻感科学与技术（办学地点：航空港校,,待了解-未命中当前偏好方向,,,2,6240,1,再选科目,P0-本轮候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,unmatched,H0-无同代码历史线索,,,209,right,M-912162e2ec586cf5,G-e377a7e078e92213
R2GROUP-fb0ada20d68730d2,主线,M4-城市/点名/历史待补观察,历史待补,主线偏好-工科信息制造,电子信息网络,false,K153,成都信息工程大学,K15306,8,20,光电信息科学与工程（办学地点：航空港校区）,,待了解-未命中当前偏好方向,,,2,6240,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,matched,H0-无同代码历史线索,,,209,right,M-c7159e014f39d9d4,G-e377a7e078e92213
R2GROUP-fb0ada20d68730d2,主线,M4-城市/点名/历史待补观察,历史待补,字段缺口待核,,false,K153,成都信息工程大学,K15306,9,21,包象技术与工程（办学地点：航空港校,,待了解-未命中当前偏好方向,,,2,6240,1,再选科目,P0-本轮候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,unmatched,H0-无同代码历史线索,,,209,right,M-946c01fc445f6eb2,G-e377a7e078e92213
R2GROUP-fb0ada20d68730d2,主线,M4-城市/点名/历史待补观察,历史待补,主线偏好-工科信息制造,机械自动化机器人,false,K153,成都信息工程大学,K15306,10,22,电气工程及其自动化（办学地点：航空港校区）,,待了解-未命中当前偏好方向,,,2,6240,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,matched,H0-无同代码历史线索,,,209,right,M-117fada549583ed3,G-e377a7e078e92213
R2GROUP-fb0ada20d68730d2,主线,M4-城市/点名/历史待补观察,历史待补,主线偏好-工科信息制造,机械自动化机器人,false,K153,成都信息工程大学,K15306,11,23,自动化（办学地点：航空港校区）,,待了解-未命中当前偏好方向,,,2,6240,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,matched,H0-无同代码历史线索,,,209,right,M-1e39bff3f35b543d,G-e377a7e078e92213
R2GROUP-fb0ada20d68730d2,主线,M4-城市/点名/历史待补观察,历史待补,主线偏好-工科信息制造,机械自动化机器人,false,K153,成都信息工程大学,K15306,12,24,机器人工程（办学地点：航空港校区）,,待了解-未命中当前偏好方向,,,2,6240,1,再选科目,P0-本轮候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,matched,H0-无同代码历史线索,,,209,right,M-0aea883663b5fb39,G-e377a7e078e92213
R2GROUP-fb0ada20d68730d2,主线,M4-城市/点名/历史待补观察,历史待补,主线偏好-计算机/数字媒体,计算机AI软件；计算机类相关,false,K153,成都信息工程大学,K15306,13,25,计算机科学与技术（办学地点：航空港校区）,计算机类相关,优先了解-命中当前偏好方向,,,2,6240,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,matched,H0-无同代码历史线索,,,209,right,M-11e163bdfc3a6f22,G-e377a7e078e92213
R2GROUP-fb0ada20d68730d2,主线,M4-城市/点名/历史待补观察,历史待补,主线偏好-计算机/数字媒体,数字媒体技术,false,K153,成都信息工程大学,K15306,14,26,数字媒体技术（办学地点：航空港校,数字媒体技术,优先了解-命中当前偏好方向,,,2,6240,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,matched,H0-无同代码历史线索,,,209,right,M-86d92f5ab218e665,G-e377a7e078e92213
R2GROUP-fb0ada20d68730d2,主线,M4-城市/点名/历史待补观察,历史待补,主线偏好-计算机/数字媒体,计算机AI软件；计算机类相关,false,K153,成都信息工程大学,K15306,15,27,智能科学与技术（办学地点：航空港校,计算机类相关,优先了解-命中当前偏好方向,,,2,6240,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,matched,H0-无同代码历史线索,,,209,right,M-58247d316dbd31bb,G-e377a7e078e92213
R2GROUP-fb0ada20d68730d2,主线,M4-城市/点名/历史待补观察,历史待补,主线偏好-计算机/数字媒体,计算机AI软件；计算机类相关,false,K153,成都信息工程大学,K15306,16,28,软件工程（办学地点：航空港校区）,计算机类相关,优先了解-命中当前偏好方向,,,2,6240,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,matched,H0-无同代码历史线索,,,209,right,M-fb563329ce0a0265,G-e377a7e078e92213
R2GROUP-fb0ada20d68730d2,主线,M4-城市/点名/历史待补观察,历史待补,主线偏好-计算机/数字媒体,计算机AI软件；计算机类相关,false,K153,成都信息工程大学,K15306,17,29,信息安全（办学地点：航空港校区）,计算机类相关,优先了解-命中当前偏好方向,,,2,6240,1,再选科目,P0-本轮候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,matched,H0-无同代码历史线索,,,209,right,M-e2879b097d059aee,G-e377a7e078e92213
R2GROUP-fb0ada20d68730d2,主线,M4-城市/点名/历史待补观察,历史待补,字段缺口待核,,false,K153,成都信息工程大学,K15306,18,30,婆产与应用数学（办学地点：航空港校,,待了解-未命中当前偏好方向,,,,6240,2,再选科目；专业计划数,P0-本轮候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,unmatched,H0-无同代码历史线索,,,209,right,M-026664ca0517a54d,G-e377a7e078e92213
R2GROUP-fb0ada20d68730d2,主线,M4-城市/点名/历史待补观察,历史待补,字段缺口待核,,false,K153,成都信息工程大学,K15306,19,31,信息与计算科学（办学地点：航空港校区）,,待了解-未命中当前偏好方向,,,,6240,2,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,matched,H0-无同代码历史线索,,,209,right,M-8aed30091b7482da,G-e377a7e078e92213
R2GROUP-fb0ada20d68730d2,主线,M4-城市/点名/历史待补观察,历史待补,主线偏好-计算机/数字媒体,计算机AI软件；计算机类相关,false,K153,成都信息工程大学,K15306,20,32,密码科学与技术（办学地点：航空港校区）,计算机类相关,优先了解-命中当前偏好方向,,,2,6240,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,matched,H0-无同代码历史线索,,,209,right,M-1658de39926b83b3,G-e377a7e078e92213
R2GROUP-fb0ada20d68730d2,主线,M4-城市/点名/历史待补观察,历史待补,主线偏好-计算机/数字媒体,计算机AI软件；计算机类相关,false,K153,成都信息工程大学,K15306,21,33,人工智能（办学地点：航空港校区）,计算机类相关,优先了解-命中当前偏好方向,,,2,6240,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,matched,H0-无同代码历史线索,,,209,right,M-f928884575f48530,G-e377a7e078e92213
R2GROUP-fb0ada20d68730d2,主线,M4-城市/点名/历史待补观察,历史待补,调剂接受度待判断,,false,K153,成都信息工程大学,K15306,22,34,统计学（办学地点：龙泉校区）,,待了解-未命中当前偏好方向,,「化学,2,6240,0,,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,matched,H0-无同代码历史线索,,,209,right,M-9fca06fa12968fc6,G-e377a7e078e92213
R2GROUP-fb169680a67f2ea7,主线,M1-保底稳妥主线优先,稳妥观察,可了解-师范,师范类相关,false,K473,宝鸡文理学院,K47302,1,02,化学（师范荟；不招色弱、色盲；办学地点：高新校区）03（统计学（办学地点：高新校区）,师范类相关,暂缓判断-特殊限制待核,体检或色觉限制,「化学,,5250,1,专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-1,-9,225,left,M-aefad7218e0d9ff7,G-1a6ca29d4c3e2c13
R2GROUP-fb169680a67f2ea7,主线,M1-保底稳妥主线优先,稳妥观察,主线偏好-工科信息制造,机械自动化机器人,false,K473,宝鸡文理学院,K47302,2,04,电气工程及其自动化（办学地点：石鼓Z,,待了解-未命中当前偏好方向,,,2,6000,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-1,-9,225,left,M-5c829e557d31c40c,G-1a6ca29d4c3e2c13
R2GROUP-fb169680a67f2ea7,主线,M1-保底稳妥主线优先,稳妥观察,字段缺口待核,,false,K473,宝鸡文理学院,K47302,3,GA,OKA院校代号,,待了解-未命中当前偏好方向,,,,,3,再选科目；专业计划数；学费,P0-本轮候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-1,-9,225,right,M-e157f457721ea3b3,G-1a6ca29d4c3e2c13
R2GROUP-fb169680a67f2ea7,主线,M1-保底稳妥主线优先,稳妥观察,主线偏好-计算机/数字媒体,电子信息网络；计算机AI软件；计算机类相关；师范类相关,false,K473,宝鸡文理学院,K47302,4,05,物联网工程（办学地点：石鼓校区）K474 咸阳师范学院（公办）（陕西）,计算机类相关；师范类相关,优先了解-命中当前偏好方向,,,2,6000,1,再选科目,P0-本轮候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-1,-9,225,right,M-5c5f921a61f59f91,G-1a6ca29d4c3e2c13
R2GROUP-fb7ec017ab5c4f2b,主线,M3-冲刺主线观察,冲刺观察,主线偏好-计算机/数字媒体,计算机AI软件；计算机类相关,false,H892,桂林电子科技大学,H89207,1,15,计算机科学与技术（办学地点：花江校,计算机类相关,优先了解-命中当前偏好方向,,,2,6000,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H4-历史最高线高于等位分16-30分,28,28,195,right,M-82aeaf82de038a5b,G-417e0ee6247dac7a
R2GROUP-fb7ec017ab5c4f2b,主线,M3-冲刺主线观察,冲刺观察,主线偏好-计算机/数字媒体,计算机AI软件；计算机类相关,false,H892,桂林电子科技大学,H89207,2,16,软件工程（办学地点：花江校区）,计算机类相关,优先了解-命中当前偏好方向,,,2,6000,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H4-历史最高线高于等位分16-30分,28,28,195,right,M-8e13c21a3e4e8076,G-417e0ee6247dac7a
R2GROUP-fb7ec017ab5c4f2b,主线,M3-冲刺主线观察,冲刺观察,主线偏好-计算机/数字媒体,计算机AI软件；计算机类相关,false,H892,桂林电子科技大学,H89207,3,17,智能科学与技术（办学地点：花江校,计算机类相关,优先了解-命中当前偏好方向,,,2,6000,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H4-历史最高线高于等位分16-30分,28,28,195,right,M-8c17d2194b6b6a31,G-417e0ee6247dac7a
R2GROUP-fb7ec017ab5c4f2b,主线,M3-冲刺主线观察,冲刺观察,主线偏好-计算机/数字媒体,计算机AI软件,false,H892,桂林电子科技大学,H89207,4,18,网络空间安全（办学地点：花江校区）,,待了解-未命中当前偏好方向,,,2,6000,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H4-历史最高线高于等位分16-30分,28,28,195,right,M-a4cbc4a4d0fdb020,G-417e0ee6247dac7a
R2GROUP-fbebf57a7a9a4eaa,主线,M1-保底稳妥主线优先,稳妥观察,字段缺口待核,,false,F584,吉林化工大学,F58402,1,10,化学工程与工艺（不招色盲色弱：办学地点：龙潭校区）,,暂缓判断-特殊限制待核,体检或色觉限制,,2,5940,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-3,-5,120,left,M-97e6b735eae73c61,G-f0c78c9f5e3ad64c
R2GROUP-fbebf57a7a9a4eaa,主线,M1-保底稳妥主线优先,稳妥观察,字段缺口待核,,false,F584,吉林化工大学,F58402,2,11,油气储运工程（不招色盲；办学地点：,,暂缓判断-特殊限制待核,体检或色觉限制,,1,5400,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-3,-5,120,left,M-6ce9d18062ace3a1,G-f0c78c9f5e3ad64c
