第四轮候选ID,讨论集合,城市,冲稳保,院校代码,院校名称,院校专业组代码,专业组内专业序号,专业代号,专业名称及备注,专业偏好方向,第四轮方向标签,专业角色判断,机器专业接受度初判,专业风险类型,再选科目OCR候选,专业计划数OCR候选,学费OCR候选,字段缺口数,字段缺口字段,人工核验优先级,人工核验强度,是否必须100%人工核验,PDF原页核验状态,湖北官方系统核验状态,高校官网证据匹配状态,历史线索分层,历史最高等位分差,历史最低等位分差,来源页码,版面列,专业行ID,专业组出现ID
R4GROUP-0541ebfca57321d3,主线可能够得着全集,广州市,冲刺观察,H791,仲恺农业工程学院,H79101,3,03,行政管理（办学地点：海珠校区）,,,字段缺口待核,待了解-未命中当前偏好方向,,,2,5050,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H4-历史最高线高于等位分16-30分,28,28,189,left,M-78bf16bb945c9672,G-d05b0cc10c36d555
R4GROUP-0541ebfca57321d3,主线可能够得着全集,广州市,冲刺观察,H791,仲恺农业工程学院,H79101,4,04,社会工作（办学地点：海珠校区）,,,字段缺口待核,待了解-未命中当前偏好方向,,,2,5050,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H4-历史最高线高于等位分16-30分,28,28,189,left,M-ad864cec4234b416,G-d05b0cc10c36d555
R4GROUP-1477b49b46c28b80,主线可能够得着全集,桂林市,冲刺观察,H892,桂林电子科技大学,H89207,4,18,网络空间安全（办学地点：花江校区）,,计算机AI软件,主线偏好-计算机/数字媒体,待了解-未命中当前偏好方向,,,2,6000,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H4-历史最高线高于等位分16-30分,28,28,195,right,M-a4cbc4a4d0fdb020,G-417e0ee6247dac7a
R4GROUP-3e609d143f350383,主线可能够得着全集,汉中市,冲刺观察,K472,陕西理工大学,K47206,1,12,经济学,,,字段缺口待核,待了解-未命中当前偏好方向,,不限,,5000,1,专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H4-历史最高线高于等位分16-30分,28,21,225,left,M-902a75c32c9e2995,G-56a45a562c9a38cb
R4GROUP-3e609d143f350383,主线可能够得着全集,汉中市,冲刺观察,K472,陕西理工大学,K47206,2,13,会计学,,工商旅游管理,可了解-管理/旅游,待了解-未命中当前偏好方向,,化学,,5000,1,专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H4-历史最高线高于等位分16-30分,28,21,225,left,M-3705adedccddc0ed,G-56a45a562c9a38cb
R4GROUP-48c8e3008153040a,主线可能够得着全集,北京市,冲刺观察,A205,中华女子学院,A20503,1,09,發定媒体技术（第一年在北校区，只招女生）,,,字段缺口待核,待了解-未命中当前偏好方向,,,4,4600,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H4-历史最高线高于等位分16-30分,29,29,57,right,M-39cbdbfe426dd8a0,G-721e10349a58d0e5
R4GROUP-b7cf247c05e48ea2,主线可能够得着全集,黄石市,冲刺观察,C133,湖北师范大学,C13308,1,27,财务管理,,工商旅游管理,可了解-管理/旅游,待了解-未命中当前偏好方向,,不限,26,4000,0,,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H4-历史最高线高于等位分16-30分,29,19,78,left,M-2b2bf7ba5ddbb74e,G-5f77ed0116e2701f
R4GROUP-b7cf247c05e48ea2,主线可能够得着全集,黄石市,冲刺观察,C133,湖北师范大学,C13308,2,28,法学,,,字段缺口待核,待了解-未命中当前偏好方向,,,25,5200,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H4-历史最高线高于等位分16-30分,29,19,78,left,M-1681fdbb9ffc76a8,G-5f77ed0116e2701f
R4GROUP-b7cf247c05e48ea2,主线可能够得着全集,黄石市,冲刺观察,C133,湖北师范大学,C13308,3,29,行政管理,,,字段缺口待核,待了解-未命中当前偏好方向,,,10,4000,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H4-历史最高线高于等位分16-30分,29,19,78,left,M-606b2a99236cc4a7,G-5f77ed0116e2701f
R4GROUP-b7cf247c05e48ea2,主线可能够得着全集,黄石市,冲刺观察,C133,湖北师范大学,C13308,4,30,应用心理学,,,字段缺口待核,待了解-未命中当前偏好方向,,,17,4000,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H4-历史最高线高于等位分16-30分,29,19,78,left,M-0c67733660e44d9c,G-5f77ed0116e2701f
R4GROUP-b7cf247c05e48ea2,主线可能够得着全集,黄石市,冲刺观察,C133,湖北师范大学,C13308,7,33,商务英语（外语语种：英语）,,,字段缺口待核,暂缓判断-特殊限制待核,语种或单科限制,,15,5200,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H4-历史最高线高于等位分16-30分,29,19,78,left,M-c282296a41b7872f,G-5f77ed0116e2701f
R4GROUP-b7cf247c05e48ea2,主线可能够得着全集,黄石市,冲刺观察,C133,湖北师范大学,C13308,8,34,网络与新媒体,,,字段缺口待核,待了解-未命中当前偏好方向,,,38,5200,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H4-历史最高线高于等位分16-30分,29,19,78,left,M-6a84a2cbd079de50,G-5f77ed0116e2701f
R4GROUP-b7cf247c05e48ea2,主线可能够得着全集,黄石市,冲刺观察,C133,湖北师范大学,C13308,10,36,数字经济,,,字段缺口待核,待了解-未命中当前偏好方向,,,60,5200,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H4-历史最高线高于等位分16-30分,29,19,78,left,M-9892a2015162e32b,G-5f77ed0116e2701f
R4GROUP-2394c9ea918a52ee,主线可能够得着全集,石家庄市,冲刺观察,F181,河北科技大学,F18113,1,13,网络空间安全,,计算机AI软件,主线偏好-计算机/数字媒体,待了解-未命中当前偏好方向,,,,4900,2,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H4-历史最高线高于等位分16-30分,29,29,100,right,M-fedb8d39fe49f0ca,G-be046f35d7ceb51f
R4GROUP-da18b935750b2b36,主线可能够得着全集,长春市,冲刺观察,F600,长春大学,F60009,2,10,车辆工程（办学地点：卫星校区）,,,字段缺口待核,待了解-未命中当前偏好方向,,,,5940,2,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H4-历史最高线高于等位分16-30分,29,29,122,right,M-1c40d705e393ec96,G-75923c3e4f4a7f21
R4GROUP-76f016d7a3ead95b,主线可能够得着全集,滁州市,冲刺观察,H131,滁州学院,H13101,2,02,自动化,,机械自动化机器人,主线偏好-工科信息制造,待了解-未命中当前偏好方向,,,3,5390,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H4-历史最高线高于等位分16-30分,29,-4,145,right,M-92031dbdad75521b,G-f3510564ee88ecd0
R4GROUP-76f016d7a3ead95b,主线可能够得着全集,滁州市,冲刺观察,H131,滁州学院,H13101,3,03,机器人工程,,机械自动化机器人,主线偏好-工科信息制造,待了解-未命中当前偏好方向,,,3,4900,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H4-历史最高线高于等位分16-30分,29,-4,145,right,M-934fb0431cb47013,G-f3510564ee88ecd0
R4GROUP-76f016d7a3ead95b,主线可能够得着全集,滁州市,冲刺观察,H131,滁州学院,H13101,4,04,机械设计制造及其自动化,,机械自动化机器人,主线偏好-工科信息制造,待了解-未命中当前偏好方向,,,3,5390,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H4-历史最高线高于等位分16-30分,29,-4,145,right,M-a21f1f8e346f6d89,G-f3510564ee88ecd0
R4GROUP-74851b9f4bbbfa53,主线可能够得着全集,湘西土家族苗族自治州,冲刺观察,H658,吉首大学,H65803,3,09,通信工程（办学地点：吉首校区）,,电子信息网络,主线偏好-工科信息制造,待了解-未命中当前偏好方向,,,,5900,2,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H4-历史最高线高于等位分16-30分,29,9,178,right,M-f230e1c53d4eef89,G-c8b493dc6a7ab76e
R4GROUP-74851b9f4bbbfa53,主线可能够得着全集,湘西土家族苗族自治州,冲刺观察,H658,吉首大学,H65803,4,10,机械设计制造及其自动化（办学地点：吉首校区）,,机械自动化机器人,主线偏好-工科信息制造,待了解-未命中当前偏好方向,,,,5900,2,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H4-历史最高线高于等位分16-30分,29,9,178,right,M-77f3b5c9a547350a,G-c8b493dc6a7ab76e
R4GROUP-74851b9f4bbbfa53,主线可能够得着全集,湘西土家族苗族自治州,冲刺观察,H658,吉首大学,H65803,6,12,食品科学与工程（办学地点：吉首校,,,字段缺口待核,待了解-未命中当前偏好方向,,,,5900,2,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H4-历史最高线高于等位分16-30分,29,9,178,right,M-2bde3b877640c1fd,G-c8b493dc6a7ab76e
R4GROUP-f267ee515c8f5aeb,主线可能够得着全集,柳州市,冲刺观察,H891,广西科技大学,H89107,3,19,测控技术与仪器（办学地点：柳东校,,,字段缺口待核,待了解-未命中当前偏好方向,,,4,,2,再选科目；学费,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H4-历史最高线高于等位分16-30分,29,4,195,left,M-c1d1b99dfc0a23fc,G-ba980d41cd447769
R4GROUP-9b34959b2faf1c6c,主线可能够得着全集,三亚市,冲刺观察,K002,海南热带海洋学院,K00205,2,15,数据计算及应用（办学地点：三亚校,,,字段缺口待核,待了解-未命中当前偏好方向,,,,4620,2,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H4-历史最高线高于等位分16-30分,29,6,200,right,M-1d9a3717770712bb,G-401bc94e6f16cf6b
R4GROUP-9b34959b2faf1c6c,主线可能够得着全集,三亚市,冲刺观察,K002,海南热带海洋学院,K00205,5,18,海洋科学（不招色弱、色盲、单色识别不全者；办学地点：三亚校区）,,,字段缺口待核,暂缓判断-特殊限制待核,体检或色觉限制,,,4620,2,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H4-历史最高线高于等位分16-30分,29,6,200,right,M-074db62eabc67a28,G-401bc94e6f16cf6b
R4GROUP-9b34959b2faf1c6c,主线可能够得着全集,三亚市,冲刺观察,K002,海南热带海洋学院,K00205,6,19,海洋技术（不招色弱、色盲、單色识别院校,,,字段缺口待核,暂缓判断-特殊限制待核,体检或色觉限制,,,4620,2,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H4-历史最高线高于等位分16-30分,29,6,200,right,M-74773332862dd10a,G-401bc94e6f16cf6b
R4GROUP-aec85ee7444cd13e,主线可能够得着全集,武汉市,冲刺观察,C128,湖北经济学院,C12812,1,65,经济学,,,调剂接受度待判断,待了解-未命中当前偏好方向,,不限,42,5200,0,,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H4-历史最高线高于等位分16-30分,30,10,75,left,M-6f8d8cb52ca13be8,G-296dcea95f5cd502
R4GROUP-aec85ee7444cd13e,主线可能够得着全集,武汉市,冲刺观察,C128,湖北经济学院,C12812,2,66,金融学,,,字段缺口待核,待了解-未命中当前偏好方向,,,56,5200,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H4-历史最高线高于等位分16-30分,30,10,75,left,M-5c55aa65ca68b37b,G-296dcea95f5cd502
R4GROUP-aec85ee7444cd13e,主线可能够得着全集,武汉市,冲刺观察,C128,湖北经济学院,C12812,4,68,金融学（拔尖创新人才培育试验计划）,,,字段缺口待核,待了解-未命中当前偏好方向,,,20,5200,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H4-历史最高线高于等位分16-30分,30,10,75,left,M-354b018b82518a1f,G-296dcea95f5cd502
R4GROUP-aec85ee7444cd13e,主线可能够得着全集,武汉市,冲刺观察,C128,湖北经济学院,C12812,5,69,金融工程,,,字段缺口待核,待了解-未命中当前偏好方向,,,29,4000,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H4-历史最高线高于等位分16-30分,30,10,75,left,M-4b11ea6f3ef04294,G-296dcea95f5cd502
R4GROUP-aec85ee7444cd13e,主线可能够得着全集,武汉市,冲刺观察,C128,湖北经济学院,C12812,6,70,投资学,,,字段缺口待核,待了解-未命中当前偏好方向,,,20,4000,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H4-历史最高线高于等位分16-30分,30,10,75,left,M-bae523f8df82b35f,G-296dcea95f5cd502
R4GROUP-aec85ee7444cd13e,主线可能够得着全集,武汉市,冲刺观察,C128,湖北经济学院,C12812,7,71,保险学,,,字段缺口待核,待了解-未命中当前偏好方向,,,15,4000,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H4-历史最高线高于等位分16-30分,30,10,75,left,M-c4a03576033b4871,G-296dcea95f5cd502
R4GROUP-aec85ee7444cd13e,主线可能够得着全集,武汉市,冲刺观察,C128,湖北经济学院,C12812,8,72,財政学,,,字段缺口待核,待了解-未命中当前偏好方向,,,39,5200,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H4-历史最高线高于等位分16-30分,30,10,75,left,M-a48708dbe06eeb65,G-296dcea95f5cd502
R4GROUP-aec85ee7444cd13e,主线可能够得着全集,武汉市,冲刺观察,C128,湖北经济学院,C12812,10,74,税收学,,,字段缺口待核,待了解-未命中当前偏好方向,,,60,4000,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H4-历史最高线高于等位分16-30分,30,10,75,left,M-0c71e94bfb72858c,G-296dcea95f5cd502
R4GROUP-aec85ee7444cd13e,主线可能够得着全集,武汉市,冲刺观察,C128,湖北经济学院,C12812,11,75,审计学,,工商旅游管理,可了解-管理/旅游,待了解-未命中当前偏好方向,,,62,5200,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H4-历史最高线高于等位分16-30分,30,10,75,left,M-ad71c4ef20bbd954,G-296dcea95f5cd502
R4GROUP-aec85ee7444cd13e,主线可能够得着全集,武汉市,冲刺观察,C128,湖北经济学院,C12812,12,76,财务管理,,工商旅游管理,可了解-管理/旅游,待了解-未命中当前偏好方向,,,47,5200,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H4-历史最高线高于等位分16-30分,30,10,75,left,M-23a635f867756bb5,G-296dcea95f5cd502
